,person_id,t_grade,f_grade_0,f_grade_208,f_grade_219,f_grade_232,f_grade_250,f_grade_261,f_grade_271,f_grade_285,f_grade_298,f_grade_300,predictResult_1,predictResult_ex0_1,predictResult_2,predictResult_ex0_2,predictResult_3,predictResult_ex0_3,predictResult_4,predictResult_ex0_4,predictResult_5,predictResult_ex0_5,predictResult_6,predictResult_ex0_6,predictResult_7,predictResult_ex0_7,predictResult_8,predictResult_ex0_8,predictResult_9,predictResult_ex0_9,predictResult_10,predictResult_ex0_10
1264,0M07001F122c3,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1265,0M07001F122d1,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1266,0M07001F122d2,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1267,0M07001F122d3,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1268,0W07001F122d4,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1269,0W07001F122d5,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1270,0W07001F122c22,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1271,0M07001F122d6,C_232,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1272,0M07001F122d7,C_232,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1273,0M07001F122d8,C_250,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1274,0W07001F122d71,C_0,0,0,0,1,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_250,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_271
1275,0W07001F122d72,C_0,0,0,0,1,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_250,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_271
1276,0W07001F122d73,C_0,0,0,0,1,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_250,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_271
1277,0W07001F122d74,C_0,0,0,0,1,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_250,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_271
1278,0M07001F122d81,C_250,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
1279,0M07001F122d82,C_250,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
1280,0M07001F122e,C_271,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1281,0W07001F122f,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1282,0W07001F122g,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1283,0M07001F122e1,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1284,0W07001F122e2,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1285,0M07001F122d83,C_250,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
1286,0W07001F122h,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1287,0W07001F122i,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1288,0W07001F122j,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1289,0W07001F122k,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1290,0W07001F122l,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1291,0M07001F123,C_298,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1292,0W07001F122m,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1293,0W07001F122n,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1294,0W07001F122o,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1295,0W07001F122p,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1296,0M07001F1231,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1297,0M07001F12311,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1298,0M07001F123111,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1299,0M07001F123112,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1300,0M07001F123113,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1301,0M07001F123114,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1302,0W07001F123115,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1303,0W07001F123116,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1304,0M07001F12312,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1305,0W07001F123117,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1306,0M07001F123121,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1307,0M07001F123122,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1308,0M07001F123123,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1309,0M07001F123124,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1310,0W07001F123125,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1311,0W07001F123126,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1312,0M07001F123127,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1313,0M07001F123128,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1314,0M07001F12313,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1315,0M07001F123129,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1316,0M07001F12312a,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1317,0M07001F123131,C_285,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1318,0M07001F12314,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1319,0M07001F123141,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1320,0M07001F123142,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1321,0M07001F123143,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1322,0M07001F12315,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1323,0W07001F123144,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1324,0M07001F123151,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1325,0M07001F123152,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1326,0M07001F123153,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1327,0W07001F123154,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1328,0W07001F12316,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1329,0W07001F12317,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1330,0W07001F12318,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1331,0W07001F12319,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1332,0M07001F1231a,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1333,0M07001F1231a1,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1334,0M07001F1231a2,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1335,0M07001F1231b,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1336,0W07001F1231a3,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1337,0M07001F1231b1,C_250,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1338,0M07001F1231b2,C_250,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1339,0M07001F1231b3,C_250,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1340,0W07001F1231b4,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1341,0W07001F1231b5,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1342,0W07001F1231b6,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1343,0M07001F1234,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1344,0W07001F1231c,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1345,0W07001F1231d,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1346,1M07001F1231d,C_0,0,1,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1347,0M07001F1231d1,C_232,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1348,0W07001F123111,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1349,0M07001F123132,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1350,0M07001F123133,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1351,0M07001F123134,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1352,0M07001F123135,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1353,0W07001F123136,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1354,0W07001F123137,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1355,0W07001F123138,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1356,0W07001F123139,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1357,0W07001F123143,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1358,0M07001F123145,C_232,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1359,0M07001F123146,C_232,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1360,0M07001F123147,C_232,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1361,0M07001F123154,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1362,0W07001F123155,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1363,0W07001F123156,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1364,1M07001F123156,C_271,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1365,0W07001F123157,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1366,0W07001F123158,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1367,0W07001F123159,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1368,0W07001F1231a,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1369,0M07001F1231b4,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1370,0M07001F1231b5,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1371,0M07001F1231b6,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1372,0W07001F1231b7,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1373,0W07001F1231b8,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1374,0M07001F1232,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1375,0M07001F12321,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1376,0W07001F1231b9,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1377,0W07001F1231ba,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1378,0M07001F123211,C_271,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1379,0W07001F123212,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1380,0W07001F123213,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
1381,0W07001F123214,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
