,person_id,t_grade,f_grade_0,f_grade_208,f_grade_219,f_grade_232,f_grade_250,f_grade_261,f_grade_271,f_grade_285,f_grade_298,f_grade_300,gf_grade_0,gf_grade_208,gf_grade_232,gf_grade_261,gf_grade_271,gf_grade_285,gf_grade_298,gf_grade_300,predictResult_1,predictResult_ex0_1,predictResult_2,predictResult_ex0_2,predictResult_3,predictResult_ex0_3,predictResult_4,predictResult_ex0_4,predictResult_5,predictResult_ex0_5,predictResult_6,predictResult_ex0_6,predictResult_7,predictResult_ex0_7,predictResult_8,predictResult_ex0_8,predictResult_9,predictResult_ex0_9,predictResult_10,predictResult_ex0_10
1324,0M07001F123151,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1325,0M07001F123152,C_271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1326,0M07001F123153,C_271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1327,0W07001F123154,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1328,0W07001F12316,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1329,0W07001F12317,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1330,0W07001F12318,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1331,0W07001F12319,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1332,0M07001F1231a,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1333,0M07001F1231a1,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1334,0M07001F1231a2,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1335,0M07001F1231b,C_261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1336,0W07001F1231a3,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1337,0M07001F1231b1,C_250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1338,0M07001F1231b2,C_250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1339,0M07001F1231b3,C_250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1340,0W07001F1231b4,C_0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1341,0W07001F1231b5,C_0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1342,0W07001F1231b6,C_0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1343,0M07001F1234,C_285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_271,C_0,C_271
1344,0W07001F1231c,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1345,0W07001F1231d,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1346,1M07001F1231d,C_0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_219
1347,0M07001F1231d1,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
1348,0W07001F123111,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1349,0M07001F123132,C_271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1350,0M07001F123133,C_271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1351,0M07001F123134,C_271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1352,0M07001F123135,C_271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1353,0W07001F123136,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1354,0W07001F123137,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1355,0W07001F123138,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1356,0W07001F123139,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1357,0W07001F123143,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1358,0M07001F123145,C_232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1359,0M07001F123146,C_232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1360,0M07001F123147,C_232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1361,0M07001F123154,C_271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1362,0W07001F123155,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1363,0W07001F123156,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1364,1M07001F123156,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
1365,0W07001F123157,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1366,0W07001F123158,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1367,0W07001F123159,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1368,0W07001F1231a,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1369,0M07001F1231b4,C_232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1370,0M07001F1231b5,C_232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1371,0M07001F1231b6,C_232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1372,0W07001F1231b7,C_0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1373,0W07001F1231b8,C_0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1374,0M07001F1232,C_285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_271,C_0,C_271
1375,0M07001F12321,C_271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1376,0W07001F1231b9,C_0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1377,0W07001F1231ba,C_0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,C_298,C_285,C_0,C_285,C_0,C_250,C_0,C_232,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1378,0M07001F123211,C_271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1379,0W07001F123212,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1380,0W07001F123213,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1381,0W07001F123214,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1382,0M07001F12322,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1383,0M07001F12323,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1384,0M07001F123221,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1385,0W07001F123222,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1386,0M07001F123231,C_271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1387,0M07001F123232,C_271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1388,0W07001F123233,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1389,0W07001F123234,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1390,0W07001F123235,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1391,0W07001F123236,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1392,0W07001F123237,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1393,0M07001F123238,C_232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1394,0M07001F12324,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1395,0M07001F123241,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1396,0M07001F123242,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1397,0M07001F123243,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1398,0M07001F123244,C_271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1399,0M07001F123245,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1400,0W07001F123246,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1401,0W07001F123247,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1402,0W07001F123248,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1403,0W07001F123249,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1404,0W07001F12324a,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1405,0M07001F12324b,C_261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1406,0M07001F12325,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1407,0M07001F12324c,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1408,0W07001F12324d,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1409,0M07001F123251,C_271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1410,0M07001F123252,C_271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1411,0M07001F12326,C_285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1412,0W07001F123261,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1413,0W07001F123262,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1414,0W07001F123263,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1415,0M07001F12327,C_271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1416,0M07001F123264,C_261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1417,0M07001F123265,C_261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
1418,0M07001F123271,C_271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1419,0W07001F12328,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1420,0W07001F12329,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1421,0W07001F123272,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1422,0W07001F123273,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1423,0W07001F123274,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_261,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
1424,0W07001F1232a,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1425,0W07001F1232b,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1426,0W07001F1232c,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
1427,0W07001F1232d,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C_0,C_271,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_271,C_0,C_285,C_0,C_285
