,person_id,t_grade,w_grade_0,w_grade_208,w_grade_219,w_grade_232,w_grade_250,w_grade_261,w_grade_271,w_grade_285,w_grade_298,w_grade_300,fl_grade_0,fl_grade_208,fl_grade_219,fl_grade_232,fl_grade_250,fl_grade_261,fl_grade_271,fl_grade_285,fl_grade_298,predictResult_1,predictResult_ex0_1,predictResult_2,predictResult_ex0_2,predictResult_3,predictResult_ex0_3,predictResult_4,predictResult_ex0_4,predictResult_5,predictResult_ex0_5,predictResult_6,predictResult_ex0_6,predictResult_7,predictResult_ex0_7,predictResult_8,predictResult_ex0_8,predictResult_9,predictResult_ex0_9,predictResult_10,predictResult_ex0_10
1938,0W07001F12n2,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
1939,0M07001F12o1,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1940,0M07001F12o11,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1941,0M07001F12o111,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1942,0M07001F12o2,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1943,0M07001F12o3,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1944,0M07001F12o4,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1945,0W07001F12o5,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
1946,0W07001F12o6,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1947,0W07001F12p,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1948,1M07001F12p,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1949,0M07001F12p1,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1950,0M07001F12p2,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1951,0M07001F12p3,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1952,0M07001F12p4,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1953,0M07001F12p41,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1954,0M07001F12p411,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1955,0M07001F12p5,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1956,0W07001F12q,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1957,1M07001F12q,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1958,0M07001F12p6,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1959,0W07001F12p7,C_0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
1960,0M07001F12q1,C_208,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1961,0M07001F12q2,C_0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1962,0M07001F12q3,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1963,0W07001F12r,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1964,1M07001F12r,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1965,0M07001F12q4,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1966,0M07001F12q5,C_219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1967,0M07001F12q6,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1968,0W07001F12q7,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1969,0M07001F12r1,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1970,0M07001F12r2,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1971,0W07001F12s,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1972,1M07001F12s,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1973,0W07001F12t,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1974,1M07001F12t,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1975,0M07001F12r3,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1976,0M07001F12r4,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1977,0M07001F12r5,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1978,0M07001F12s1,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1979,0M07001F12t1,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1980,0M07001F12t2,C_208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1981,0W07001F12t3,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1982,0M07001F1211,C_300,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298
1983,0M07001F1212,C_300,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298
1984,0M07001F1213,C_298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1985,0M07001F12131,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1986,0M07001F12132,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1987,0W07001F121311,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
1988,0M07001F1214,C_298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1989,0M07001F12141,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1990,0W07001F121411,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1991,0W07001F121412,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1992,0M07001F121413,C_261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1993,0M07001F121414,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1994,0M07001F121415,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1995,0M07001F121416,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1996,0M07001F121417,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1997,0M07001F121418,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1998,0M07001F12142,C_298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1999,0M07001F12143,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2000,0M07001F121419,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2001,0M07001F121431,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2002,0M07001F121432,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
2003,0M07001F121433,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2004,0M07001F121434,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
2005,0W07001F121435,C_0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
2006,0M07001F121436,C_261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2007,0M07001F121437,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2008,0M07001F12144,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2009,0M07001F12145,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
2010,0W07001F12146,C_0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
2011,1M07001F12146,C_298,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2012,0W07001F12147,C_0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_232,C_219,C_285,C_271,C_285,C_271,C_232,C_219,C_232,C_219,C_232,C_219,C_232,C_219,C_232,C_219,C_285,C_271
2013,0W07001F121451,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
2014,0M07001F12148,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
2015,0M07001F121481,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2016,0M07001F121482,C_261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2017,0W07001F121483,C_0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
2018,0W07001F121484,C_0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_285,C_0,C_298,C_0,C_271,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285
2019,0M07001F121485,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
2020,0M07001F121486,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2021,0M07001F121487,C_285,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
2022,0M07001F121488,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2023,0M07001F12149,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
2024,0M07001F121489,C_250,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298
2025,0W07001F12148a,C_0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_271,C_0,C_219,C_232,C_219,C_285,C_271,C_232,C_219,C_0,C_219,C_232,C_219,C_285,C_271,C_232,C_219,C_285,C_271
2026,0M07001F121491,C_261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2027,0M07001F121492,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
2028,0M07001F121493,C_261,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
2029,0M07001F1214a,C_285,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298
2030,0W07001F121494,C_0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
2031,0W07001F121495,C_0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_285,C_0,C_298,C_0,C_271,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285
2032,0W07001F121496,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2033,0W07001F121497,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2034,0M07001F1214a1,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
2035,0M07001F1214a2,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
2036,0M07001F1214a3,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
2037,0M07001F1214a4,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2038,0M07001F1214a5,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
2039,0M07001F1214a6,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
